episode,train/kl_divergence_loss,train/is_line_search_success,train/std,train/policy_objective,train/explained_variance,Reward mean,Reward std,D loss,D acc expert,D acc,D acc gen,Expert mean prob,Gen mean prob,z mean,z std,KL(z|x),KL - I_c,beta
35,0.007036909461021423,1.0,0.8180419206619263,0.018150808289647102,0.9737886190414429,-23.85556333065033,0.2068116812694054,0.6792250871658325,1.0,0.6000000238418579,0.0,0.5495600700378418,0.5501306056976318,0.011020593345165253,0.9952763319015503,0.0029910809826105833,-0.49700891971588135,0.9211087226867676
36,0.007671939209103584,1.0,0.802681028842926,0.01177113875746727,0.9742997288703918,-23.800243274867533,0.18198750824081517,0.6783570051193237,1.0,0.6000000238418579,0.0,0.5517838001251221,0.5518330335617065,-0.0046778894029557705,0.992448091506958,0.002753161359578371,-0.4972468316555023,0.9161362648010254
37,0.007201296277344227,1.0,0.786829948425293,0.020167069509625435,0.9795172214508057,-23.61856870353222,0.24117034057808392,0.6781081557273865,1.0,0.6000000238418579,0.0,0.5541788935661316,0.5543948411941528,-0.00932491384446621,0.9979785084724426,0.0025235917419195175,-0.49747639894485474,0.911161482334137
38,0.005503812804818153,1.0,0.7863068580627441,0.01864449679851532,0.9838218092918396,-23.530954448878767,0.15096024123702967,0.6783361434936523,1.0,0.6000000238418579,0.0,0.5558483600616455,0.5566864609718323,0.006153693422675133,0.9979804754257202,0.002312905853614211,-0.49768710136413574,0.9061846137046814
39,0.007159123197197914,1.0,0.7672715187072754,0.016558445990085602,0.9883197546005249,-23.42444776594639,0.15570320642135133,0.676601767539978,1.0,0.6000000238418579,0.0,0.5577178001403809,0.5569812059402466,0.004640876315534115,1.0004338026046753,0.002111996989697218,-0.4978879988193512,0.9012057185173035
40,0.006669315043836832,1.0,0.7626838088035583,0.01901537925004959,0.9861096143722534,-23.303014194965364,0.2102930096428876,0.6770092248916626,1.0,0.6000000238418579,0.0,0.5593118071556091,0.5592917799949646,0.0015020201681181788,0.9882169961929321,0.001926889643073082,-0.49807310104370117,0.8962249755859375
41,0.007869811728596687,1.0,0.7357703447341919,0.01179288886487484,0.9903705716133118,-23.172504583001135,0.21999333387525558,0.6762367486953735,1.0,0.6000000238418579,0.0,0.5613922476768494,0.5608648061752319,-0.0013800632441416383,0.9922468066215515,0.0017524700378999114,-0.49824753403663635,0.891242504119873
42,0.0059571764431893826,1.0,0.7345478534698486,0.012902908027172089,0.9910617470741272,-23.082467114925386,0.4200174052519451,0.675228476524353,1.0,0.6000000238418579,0.0,0.5631632208824158,0.5618166327476501,-0.004236249718815088,0.989423930644989,0.0015982304466888309,-0.4984017610549927,0.8862584829330444
43,0.008869286626577377,1.0,0.7169463634490967,0.02019466459751129,0.9923726916313171,-22.824610321223737,0.18650014264812453,0.6754693388938904,1.0,0.6000000238418579,0.0,0.5650179982185364,0.5641708970069885,-0.007140039000660181,0.9955253005027771,0.0014504961436614394,-0.4985494911670685,0.8812729716300964
44,0.006473803427070379,1.0,0.7154453992843628,0.022683272138237953,0.9950888752937317,-22.758804568648337,0.19479541804047576,0.6773067116737366,1.0,0.6000000238418579,0.0,0.566878616809845,0.5682426691055298,0.007096600253134966,1.0035923719406128,0.0013118674978613853,-0.49868813157081604,0.8762860894203186
45,0.0075131249614059925,1.0,0.7095757722854614,0.01393740065395832,0.9957256317138672,-22.559081189334393,0.24416984968620675,0.6770135164260864,1.0,0.6000000238418579,0.0,0.5675931572914124,0.568753719329834,-0.006724383216351271,0.9891983270645142,0.0011923745041713119,-0.4988076388835907,0.8712980151176453
46,0.008223209530115128,1.0,0.6956915855407715,0.009780524298548698,0.9968153834342957,-22.561450347304344,0.24585782358661248,0.6752270460128784,1.0,0.6000000238418579,0.0,0.5706158876419067,0.5701807141304016,-0.0025305410381406546,0.9992672204971313,0.0010783998295664787,-0.49892160296440125,0.8663088083267212
47,0.009286591783165932,1.0,0.6895536780357361,0.02101353369653225,0.9964756369590759,-22.37880163192749,0.20980234018453378,0.6738848686218262,1.0,0.6000000238418579,0.0,0.5723893642425537,0.5707229375839233,0.006323408801108599,0.9904003739356995,0.000973868474829942,-0.4990261197090149,0.8613185286521912
48,0.009296273812651634,1.0,0.6959607601165771,0.018152756616473198,0.9973089694976807,-22.31231820732355,0.1978211351085133,0.675298810005188,1.0,0.6000000238418579,0.0,0.5737671852111816,0.5737402439117432,0.004090593196451664,0.9964775443077087,0.000886063149664551,-0.49911394715309143,0.8563274145126343
49,0.006760459393262863,1.0,0.6692276000976562,0.0198419950902462,0.9973529577255249,-22.18564403653145,0.24726699160674204,0.6737054586410522,1.0,0.6000000238418579,0.0,0.576397716999054,0.5749509334564209,-0.00641384394839406,0.994322657585144,0.00079872936476022,-0.4992012679576874,0.8513354063034058
50,0.005611349828541279,1.0,0.6589882373809814,0.008415279909968376,0.9976781010627747,-22.016613692045212,0.1758304448508253,0.6750999689102173,1.0,0.6000000238418579,0.0,0.57710200548172,0.5771505832672119,-0.00013541174121201038,1.0004773139953613,0.0007225103327073157,-0.4992775022983551,0.8463426232337952
51,0.006958268582820892,1.0,0.660390317440033,0.015406642109155655,0.9974299073219299,-21.90104014724493,0.21396747978184644,0.6746595501899719,1.0,0.6000000238418579,0.0,0.5788958072662354,0.578682005405426,0.005341012496501207,0.9964073300361633,0.0006488964427262545,-0.4993511140346527,0.8413491249084473
52,0.009527050890028477,1.0,0.6620587110519409,0.024076005443930626,0.9973203539848328,-21.78756960183382,0.2832725194464442,0.674911379814148,1.0,0.6000000238418579,0.0,0.580277144908905,0.5804152488708496,0.008615745231509209,0.9947236776351929,0.0005955767701379955,-0.4994044303894043,0.8363550901412964
53,0.006855192594230175,1.0,0.6574265956878662,0.01413248386234045,0.9973313808441162,-21.593752340972422,0.23588658041532765,0.6744880080223083,1.0,0.6000000238418579,0.0,0.5819905996322632,0.5817834734916687,-0.018550874665379524,0.9952601194381714,0.0005507582682184875,-0.4994492530822754,0.8313605785369873
54,0.009769906289875507,1.0,0.6353491544723511,0.020745601505041122,0.9972574710845947,-21.653340376913548,0.20942531490977764,0.6748768091201782,1.0,0.6000000238418579,0.0,0.5832701921463013,0.5834524631500244,-0.002688193926587701,0.9992782473564148,0.0005019450909458101,-0.49949806928634644,0.82636559009552
55,0.008958691731095314,1.0,0.6373898983001709,0.027956433594226837,0.9967822432518005,-21.509166745841505,0.26508052541797666,0.6739935278892517,1.0,0.6000000238418579,0.0,0.5849959254264832,0.5844082832336426,-0.003346404293552041,0.9920992851257324,0.0004839699831791222,-0.4995160400867462,0.8213704228401184
56,0.009411947801709175,1.0,0.6275146007537842,0.0316731296479702,0.9969483017921448,-21.379093630611898,0.244525611003069,0.6731352806091309,1.0,0.6000000238418579,0.0,0.5869548320770264,0.5855796337127686,0.006302713416516781,1.0015500783920288,0.0005115940002724528,-0.4994884133338928,0.8163755536079407
57,0.007372308522462845,1.0,0.6347948312759399,0.01314588077366352,0.9966214895248413,-21.354816472530366,0.2646807273001431,0.674422025680542,1.0,0.6000000238418579,0.0,0.5874577164649963,0.5874038934707642,-0.001138006802648306,0.9934431910514832,0.00041054037865251303,-0.4995894730091095,0.8113796710968018
58,0.007702055387198925,1.0,0.6202766299247742,0.027134321630001068,0.9963271617889404,-21.16651104092598,0.2671901432811209,0.6751194596290588,1.0,0.6000000238418579,0.0,0.5892084836959839,0.5898393988609314,-0.00715893367305398,1.0019605159759521,0.0004083684179931879,-0.4995916187763214,0.8063837289810181
59,0.00807216763496399,1.0,0.6199477314949036,0.03366798162460327,0.9970474243164062,-21.213136895000936,0.17375009752985038,0.6743602156639099,1.0,0.6000000238418579,0.0,0.5912806391716003,0.5913551449775696,0.005579723510891199,1.0059212446212769,0.0004164204001426697,-0.49958357214927673,0.8013879060745239
60,0.009511275216937065,1.0,0.6199584007263184,0.025029972195625305,0.9970448017120361,-21.01555327773094,0.2142418379391097,0.6733208894729614,1.0,0.6000000238418579,0.0,0.5915853977203369,0.5905576944351196,0.0047382391057908535,0.9963808655738831,0.0003836833930108696,-0.4996163249015808,0.7963917255401611
61,0.009374916553497314,1.0,0.6251482367515564,0.022288158535957336,0.9966619610786438,-21.013677455484867,0.25756887733640155,0.6733202934265137,1.0,0.6000000238418579,0.0,0.5924916863441467,0.5915543437004089,0.011796313337981701,0.9938895106315613,0.00040422487654723227,-0.4995957612991333,0.7913957834243774
62,0.008619342930614948,1.0,0.6265219449996948,0.03106663003563881,0.9969386458396912,-20.966001500189304,0.21809337788157265,0.6734239459037781,1.0,0.6000000238418579,0.0,0.5935598611831665,0.592613160610199,-0.00028478814056143165,0.9976462125778198,0.0003466283087618649,-0.4996533691883087,0.786399245262146
63,0.00886404700577259,1.0,0.6103055477142334,0.02443806827068329,0.9966593384742737,-20.880570133030414,0.27960564125799,0.674704909324646,1.0,0.6000000238418579,0.0,0.5940359830856323,0.5944280028343201,0.006692458875477314,0.9955599904060364,0.0002700884942896664,-0.4997299015522003,0.7814019322395325
64,0.007992919534444809,1.0,0.5940263867378235,0.02412315271794796,0.9967000484466553,-20.748342400789262,0.20590687452259715,0.6731095910072327,1.0,0.6000000238418579,0.0,0.5952600240707397,0.5940613746643066,-0.010594459250569344,0.9925382137298584,0.00021588028175756335,-0.49978411197662354,0.776404082775116
65,0.007879362441599369,1.0,0.592603325843811,0.014721188694238663,0.9971626996994019,-20.777124477922918,0.26678494126229507,0.6746202707290649,1.0,0.6000000238418579,0.0,0.5957732200622559,0.596102774143219,0.0002881415712181479,0.9959994554519653,0.00017441180534660816,-0.4998255968093872,0.771405816078186
66,0.009976394474506378,1.0,0.581429123878479,0.022923436015844345,0.9968803524971008,-20.673191498219968,0.2849368929499401,0.6742836236953735,1.0,0.6000000238418579,0.0,0.5980697274208069,0.5980027914047241,-0.017878495156764984,1.0096062421798706,0.00016082587535493076,-0.499839186668396,0.7664074301719666
67,0.00887271761894226,1.0,0.5651889443397522,0.017045065760612488,0.996877133846283,-20.670047795772554,0.2005722295132164,0.6755880117416382,1.0,0.6000000238418579,0.0,0.5968141555786133,0.5980139374732971,-0.007930190302431583,0.9957384467124939,0.00014430737064685673,-0.4998556971549988,0.7614088654518127
68,0.00815698504447937,1.0,0.5722034573554993,0.03051117993891239,0.9972881078720093,-20.63091645240784,0.24549889594301869,0.6742110252380371,1.0,0.6000000238418579,0.0,0.5977029204368591,0.5976226925849915,-0.009040591306984425,0.987897515296936,0.00012604349467437714,-0.49987396597862244,0.7564101219177246
69,0.007593289948999882,1.0,0.5751780271530151,0.0413149818778038,0.9973646998405457,-20.5616971090436,0.24490655999556749,0.6735849380493164,1.0,0.6000000238418579,0.0,0.5984969139099121,0.5977134108543396,-0.008928228169679642,0.9962016940116882,0.00011213141988264397,-0.4998878538608551,0.7514112591743469
70,0.008193345740437508,1.0,0.5620830655097961,0.03190472722053528,0.9973286390304565,-20.566768759489058,0.2540772233847374,0.6747986078262329,1.0,0.6000000238418579,0.0,0.5984253287315369,0.598891019821167,0.0027045980095863342,1.0022010803222656,9.912794484989718e-05,-0.4999008774757385,0.7464122772216797
71,0.00850139930844307,1.0,0.5664154291152954,0.02847685106098652,0.9973924160003662,-20.556405486166476,0.2604698692091458,0.6741673350334167,1.0,0.6000000238418579,0.0,0.5990142822265625,0.5988747477531433,-0.006495767738670111,0.9999244213104248,8.967328176368028e-05,-0.4999103248119354,0.7414131760597229
72,0.0075692832469940186,1.0,0.5634324550628662,0.015406010672450066,0.9976001977920532,-20.576598635315897,0.1840772129472454,0.675233006477356,1.0,0.6000000238418579,0.0,0.599827766418457,0.6006551384925842,-0.007367643993347883,1.0063813924789429,8.318290201714262e-05,-0.49991682171821594,0.7364140152931213
73,0.008598597720265388,1.0,0.5645012855529785,0.03539593517780304,0.9975646734237671,-20.439990921318532,0.24304677177290573,0.6726590991020203,1.0,0.6000000238418579,0.0,0.5993640422821045,0.5977489948272705,0.015278122387826443,0.9941782355308533,7.790210656821728e-05,-0.49992209672927856,0.731414794921875
74,0.005711113568395376,1.0,0.5660619139671326,0.016652755439281464,0.9979008436203003,-20.497118566930293,0.2767328290228974,0.6738006472587585,1.0,0.6000000238418579,0.0,0.5999133586883545,0.5994812846183777,-0.011102416552603245,0.9976797699928284,7.314483809750527e-05,-0.4999268651008606,0.7264155149459839
75,0.00628191651776433,1.0,0.5722600817680359,0.007845811545848846,0.9976637363433838,-20.601061590015888,0.22269489059291642,0.675751805305481,1.0,0.6000000238418579,0.0,0.5996351838111877,0.601092517375946,-0.0048094806261360645,1.0008572340011597,6.763997953385115e-05,-0.49993234872817993,0.721416175365448
76,0.008403871208429337,1.0,0.5772756338119507,0.018662596121430397,0.997689962387085,-20.508401358127593,0.2515952709135921,0.6725033521652222,1.0,0.6000000238418579,0.0,0.6000884771347046,0.5983530282974243,0.0077866846695542336,0.9951189160346985,6.301978282863274e-05,-0.49993696808815,0.7164168357849121
77,0.006116204895079136,1.0,0.5737593770027161,0.005847331136465073,0.9979252219200134,-20.497929330170155,0.21599507843646273,0.6742299199104309,1.0,0.6000000238418579,0.0,0.5999462008476257,0.5999019742012024,-0.005040665622800589,1.001829743385315,5.881266406504437e-05,-0.4999412000179291,0.7114174365997314
78,0.007663595490157604,1.0,0.5678019523620605,0.0175422802567482,0.9979561567306519,-20.511686131358147,0.2285379911161597,0.6731875538825989,1.0,0.6000000238418579,0.0,0.6001623272895813,0.5990492105484009,0.007962659001350403,0.998709499835968,5.475416764966212e-05,-0.4999452531337738,0.706417977809906
79,0.00650735292583704,1.0,0.5714449286460876,0.02157282456755638,0.9981411099433899,-20.429330362379552,0.2751549292592673,0.6750707626342773,1.0,0.6000000238418579,0.0,0.5995866656303406,0.6004144549369812,-0.005763696040958166,0.999254047870636,5.1303566579008475e-05,-0.4999487102031708,0.7014185190200806
